t(s),r(m),v (m/s),FPA (rad),Longitude (rad),Latitude (rad),Heading angle (rad),Heat transfer (W/m2),Heat load (J/m2)
0,3514500,6051.6429987878,-0.168413800841941,0.0101194190030631,0.601964059012844,-0.318348055563766,3708.02070992202,0
2.72633242103289,3511761.26324479,6053.21058216028,-0.165015386268742,0.015451365986677,0.600507126634314,-0.321565816977674,4547.91047921665,11169.4141917535
5.45266484206577,3509077.75288327,6054.7442128016,-0.161612433154849,0.0207804083288094,0.599033852662292,-0.324775098278189,5607.79096733501,25561.5729622976
8.17899726309866,3506449.83389865,6056.24473679494,-0.158204944487163,0.0261066352756654,0.597544286478284,-0.327975965849764,6863.42487029668,42720.1709793083
10.9053296841315,3503875.31254875,6057.71339884483,-0.154792908440918,0.0314300328136688,0.596038082368039,-0.33116844878845,8399.98285915235,63999.4492077233
13.6316621051644,3501357.33275722,6059.14011275482,-0.151376338972707,0.0367499141094014,0.594515804460705,-0.334351925905919,10177.3913995436,89364.5228045002
16.3579945261973,3498893.44871284,6060.53011684619,-0.147955270863463,0.0420663633166151,0.592977097350396,-0.33752651065704,12278.5994871442,120507.570291469
19.0843269472302,3496485.35810597,6061.87024550247,-0.144529555753245,0.0473789189224193,0.591422260254192,-0.34069180156652,14684.5727271025,157565.345320923
21.8106593682631,3494130.69428813,6063.16594273942,-0.141099460992235,0.052687543830967,0.589852007145642,-0.343848018872861,17403.3552282255,201251.329541616
24.536991789296,3491832.12538161,6064.40118411223,-0.137664416669658,0.0579917945925801,0.588265174868229,-0.346994433374265,20493.8873011489,253503.173319397
27.2633242103289,3489600.4564181,6065.52636571336,-0.134223125441264,0.0632902940810548,0.586660369527263,-0.350129115350118,23912.5039327016,314888.297910436
29.9896566313617,3487415.4937432,6066.60983713328,-0.130777284264977,0.0685847416993352,0.585041090596951,-0.35325514327278,27680.4307195793,386912.376814499
32.7159890523946,3485282.0146469,6067.59875562645,-0.127326264551159,0.0738743774678019,0.583407186607653,-0.356371654815179,31777.6040597091,469254.045317901
35.4423214734275,3483209.4969708,6068.41957357819,-0.123868993057145,0.0791579768501956,0.58175779607309,-0.359477038369153,36175.2513524737,561333.582502702
38.1686538944604,3481195.12985829,6069.16932811977,-0.120406069239625,0.0844357142414907,0.58009210412175,-0.362571333362278,40908.9063750018,666454.357427484
40.8949863154933,3479233.50015074,6069.86617388935,-0.116937422079571,0.0897078529246446,0.578410413423552,-0.365655076361108,46041.4850839002,787235.048272609
43.6213187365262,3477330.25415661,6070.31706379321,-0.11346096125073,0.0949732931882556,0.576713540240032,-0.368727392030727,51584.9330229781,922043.847500034
46.3476511575591,3475488.82618267,6070.37286638173,-0.109975350173057,0.100231256642276,0.575002029284955,-0.371787663383722,57561.5759928592,1070309.56097124
49.0739835785919,3473699.77427467,6070.2259202169,-0.106483003575261,0.105482758207227,0.573274847954839,-0.374836753332121,64059.3427438804,1237923.13090506
51.8003159996248,3471966.72944385,6069.9522290654,-0.102980819919405,0.110726785108369,0.571532574128682,-0.377873957963971,71113.4545381424,1424988.14190689
54.5266484206577,3470296.34602537,6069.57933609128,-0.0994645817488155,0.115961875005432,0.569776157285565,-0.380898217034017,78745.6426752238,1630197.37910238
57.2529808416906,3468689.16423512,6068.72425472086,-0.0959333761044578,0.12118746956071,0.568004627811075,-0.383908799866655,87149.2617136739,1858540.7237143
59.9793132627235,3467137.5048978,6067.04879600187,-0.0923888191116431,0.126404293607457,0.566217687944562,-0.386906449913169,96392.5627206021,2114384.15710122
62.7056456837564,3465637.88248387,6064.86284865606,-0.0888290851954604,0.131612493629586,0.564418353519164,-0.389892317885012,106207.527489838,2392191.67682558
65.4319781047893,3464190.32940972,6062.34707876239,-0.0852514335977636,0.136811578375217,0.562608304569507,-0.392866560104717,116417.201777289,2689558.8146151
68.1583105258221,3462815.98161925,6058.77388465034,-0.0816475587431667,0.141997045788781,0.56078075726011,-0.395823137389238,127412.025490071,3024440.80990369
70.884642946855,3461499.5715394,6054.41327877568,-0.0780190061465888,0.147170793488074,0.558941150034765,-0.398765678822666,138782.444390786,3387521.03997988
