t(s),r(m),v (m/s),FPA (rad),Longitude (rad),Latitude (rad),Heading angle (rad),Heat transfer (W/m2),Heat load (J/m2)
0,3514500,6051.6429987878,-0.168413800841941,0.0101194190030631,0.601964059012844,-0.318348055563766,3156.32690255952,0
2.76619860672932,3511721.62394619,6053.2293359591,-0.164965530505739,0.0155293087577678,0.600485701502044,-0.321612804806434,3883.23028755249,9669.10362124534
5.53239721345864,3509000.13552503,6054.77668138182,-0.161512466435403,0.0209362008146615,0.598990527133936,-0.324868819435383,4802.04884989337,22149.0361545175
8.29859582018797,3506335.78807983,6056.28711468184,-0.158054641138193,0.0263401971979727,0.597478566305034,-0.328116177680671,5894.6792176191,37083.7160268891
11.0647944269173,3503726.50492555,6057.76118444256,-0.154592027161064,0.031741248540744,0.595949495363516,-0.331354877868784,7233.19070739922,55643.556353421
13.8309930336466,3501175.49552734,6059.18113893824,-0.151124441183262,0.0371386375676873,0.594403893614581,-0.334584277079623,8783.36034826024,77821.3832929894
16.5971916403759,3498680.04563727,6060.55675045991,-0.147651976602809,0.0425324797594093,0.592841361847462,-0.337804517872773,10621.3811982894,105149.917199983
19.3633902471053,3496242.46283055,6061.85859696693,-0.144174152529742,0.0479221953482237,0.591262302998544,-0.341015100525725,12720.2173101162,137605.164796251
22.1295888538346,3493860.11643433,6063.10182732987,-0.14069122963712,0.0533078014619108,0.589667133522249,-0.344216238701341,15107.0607619806,176219.854591271
24.8957874605639,3491536.4770242,6064.24448794409,-0.137202220935268,0.0586886925126339,0.588054906592173,-0.347407090208333,17811.1509552035,222274.266736579
27.6619860672932,3489276.97539222,6065.2423637028,-0.133705843697393,0.0640639433443532,0.586425297824584,-0.350586589179204,20796.2425081127,276160.145577773
30.4281846740225,3487067.50062311,6066.19338410997,-0.130203666485268,0.0694347306541487,0.584780453732981,-0.353756800460536,24097.4123233622,339413.218158358
33.1943832807519,3484915.4362849,6066.9083175771,-0.126693882697103,0.074799901834724,0.583120038932018,-0.356916412182777,27677.3879099215,411474.75125594
35.9605818874812,3482826.09760048,6067.27538424166,-0.123175441243954,0.0801586255354178,0.581443396616849,-0.36006436357847,31515.8374290191,492798.186800768
38.7267804942105,3480791.6677183,6067.54682781507,-0.119649665368834,0.0855116145302546,0.579750202065247,-0.363201463181817,35680.0661155539,587000.106077946
41.4929791009398,3478816.65131434,6067.70486087811,-0.116113197756118,0.090857684364888,0.578041309993845,-0.366326872433629,40175.8500076662,693039.597221977
44.2591777076691,3476904.32575633,6067.60766178486,-0.11256370724173,0.0961959247803517,0.576317288168878,-0.369439911405431,45009.0468438023,810479.245103635
47.0253763143985,3475047.02794545,6066.88667464543,-0.10900382326915,0.101527228148811,0.574577276669098,-0.372541308467597,50237.6093490914,943561.233434828
49.7915749211278,3473249.91584564,6065.73441829119,-0.105427870342997,0.106850018569526,0.572822137963481,-0.375630006331157,55904.0724232197,1091819.16077909
52.5577735278571,3471518.93850721,6064.26896387949,-0.101830156928859,0.112162613765835,0.57105245351939,-0.378704743442331,62074.9952805871,1255272.44100609
55.3239721345864,3469848.82251547,6061.82740247592,-0.0982129287396872,0.117465524122079,0.569266644803518,-0.381765611912535,68895.0506031975,1439707.10826002
58.0901707413158,3468233.78653781,6058.59826868718,-0.0945746020248174,0.1227590205077,0.567467540161261,-0.384813891517573,76220.2903875152,1642005.76984625
60.8563693480451,3466673.19800026,6054.77295806259,-0.0909109832174542,0.128042405731799,0.565657222701284,-0.387849760530811,83938.6989253009,1859965.29316155
63.6225679547744,3465187.14765138,6049.5475557747,-0.0872103731728759,0.133311127592906,0.563830060590061,-0.390867623949705,92307.4175589876,2105178.66928585
66.3887665615037,3463761.11700133,6043.09139835981,-0.083473861859845,0.13856676636318,0.561990697262423,-0.393870581255218,101079.231828494,2372856.08781213
69.154965168233,3462399.82264265,6035.16705369759,-0.0796944451339729,0.143807167856918,0.560138970935097,-0.39685699330236,110197.360230067,2665046.52120923
71.9211637749624,3461103.81888877,6025.55260873902,-0.075867465657982,0.149030907484327,0.558275480434051,-0.399826109135423,119553.855299914,2982728.76270905
74.6873623816917,3459873.48835264,6014.01577632085,-0.071988326270503,0.154236498121675,0.556400866151992,-0.402777154224911,129015.274806918,3326653.73233135
77.453560988421,3458710.5209584,6000.40301301505,-0.0680521802017858,0.159421927907996,0.554516018191059,-0.405709066096613,138337.044373559,3696476.61193438
80.2197595951503,3457616.57980158,5984.57135798163,-0.064055513329024,0.164585024186734,0.552621904938143,-0.40862072227287,147444.679740305,4091538.8169816
82.9859582018797,3456592.14945692,5966.34347315411,-0.0599957875920572,0.169723877518025,0.550719397018483,-0.411511168677485,156234.850391211,4511395.21562445
85.752156808609,3455637.5032819,5945.57111086091,-0.0558708785256734,0.174836508041439,0.548809420589454,-0.414379424989071,164597.407951911,4955246.38892454
88.5183554153383,3454755.48943817,5922.22852639705,-0.0516798797783911,0.179920076835553,0.546893203253649,-0.41722400984236,172344.876114189,5421212.77584676
91.2845540220676,3453945.29299567,5896.34666201084,-0.0474260291856647,0.184973066986239,0.544971921633241,-0.420044395858877,179230.37394589,5907001.65937988
94.0507526287969,3453209.34984418,5867.87341466965,-0.0431106543291873,0.18999237674378,0.543046504303435,-0.422838810089222,185165.328489791,6410979.92026747
96.8169512355263,3452546.89559941,5836.97421252548,-0.0387403311456193,0.1949764201295,0.541118187783625,-0.42560669896394,190162.769958241,6930027.6607549
99.5831498422556,3451958.30726433,5803.7771794567,-0.0343210326806794,0.199923045360156,0.539188038943733,-0.428347029001521,194139.156341975,7461563.99144057
102.349348448985,3451444.46964643,5768.50839263695,-0.0298615510084663,0.20483020535624,0.537257172132099,-0.431058856233159,197024.410252045,8002480.71942543
105.115547055714,3451005.04296687,5731.44086307861,-0.0253723254378924,0.209696474191224,0.535326590031342,-0.433741632387421,198814.203655749,8549713.11166101
107.881745662444,3450639.90162354,5692.86464773812,-0.0208646866471535,0.214520186668941,0.533397196340397,-0.436394592074792,199244.597236782,9100260.8330313
