t(s),r(m),v (m/s),FPA (rad),Longitude (rad),Latitude (rad),Heading angle (rad),Heat transfer (W/m2),Heat load (J/m2)
0,3514500,6051.6429987878,-0.168413800841941,0.0101194190030631,0.601964059012844,-0.318348055563766,2885.42645159744,0
2.79797478332828,3511690.03753152,6053.2437189963,-0.164925772724892,0.0155914337691342,0.600468621800264,-0.321650255891404,3558.69305712079,8957.30172734927
5.59594956665656,3508938.30615321,6054.80077703625,-0.161432727087641,0.0210603746081347,0.59895598439695,-0.32494351547825,4410.81255457757,20533.6782952661
8.39392434998484,3506244.96329352,6056.31758045887,-0.157934727964648,0.026526354501533,0.597426160882832,-0.32822792257205,5427.25115999307,34429.8082634138
11.1918991333131,3503608.04385657,6057.79344332846,-0.154431717142542,0.0319892923538337,0.595878848483703,-0.331503448149988,6673.26536862444,51724.9888835729
13.9898739166414,3501030.77451675,6059.20376031723,-0.150923332421861,0.0374484496736677,0.594314633072198,-0.334769435547587,8118.15775711974,72438.733783872
16.7878486999697,3498510.28711973,6060.56248289716,-0.147409715005225,0.0429039586472,0.592733090351836,-0.33802604273076,9834.54996369093,98023.7733020185
19.585823483298,3496049.33793919,6061.8221204999,-0.143890028480409,0.0483551426691643,0.591134698072138,-0.34127269207228,11790.8745558333,128374.507184204
22.3837982666262,3493647.21708556,6062.99783952109,-0.140364222531036,0.0538018547196152,0.589519125787956,-0.344509217078662,14033.0507879068,164927.975670481
25.1817730499545,3491302.70931331,6064.04728272947,-0.136831692267795,0.0592438661680936,0.58788691595169,-0.347735623927624,16554.7398330117,208082.874435708
27.9797478332828,3489017.25824027,6064.94549189777,-0.133291547194459,0.0646806521401413,0.586238407400741,-0.350951498062888,19327.3432721831,258142.398888598
30.7777226166111,3486791.86345779,6065.67251475292,-0.129743086265462,0.0701118860456377,0.584572588983299,-0.354156318556374,22403.2294226297,317036.82526482
33.5756973999394,3484626.57435265,6066.08249811194,-0.12618498214586,0.0755370606264628,0.582890614810845,-0.357349958244362,25728.7864398016,384343.426503775
36.3736721832676,3482519.87413969,6066.33775706585,-0.122616758340889,0.0809560412326998,0.581192159312878,-0.36053231704664,29342.7041947584,461860.567047536
39.1716469665959,3480474.68763362,6066.22820496927,-0.119035859188589,0.0863679162872083,0.579477722742073,-0.363702717142095,33224.5812407797,549315.27504095
41.9696217499242,3478488.60426334,6065.69691675327,-0.115441905843358,0.091772626417499,0.577747114958625,-0.366861180760696,37412.2404183716,648665.825990735
