t(s),r(m),v (m/s),FPA (rad),Longitude (rad),Latitude (rad),Heading angle (rad),Heat transfer (W/m2),Heat load (J/m2)
0,3514500,6051.6429987878,-0.168413800841941,0.0101194190030631,0.601964059012844,-0.318348055563766,2505.13907959819,0
2.86764086714631,3511620.81515579,6053.27360737495,-0.164838551343279,0.0157276338581757,0.600431168950981,-0.321732358857862,3106.39850852362,8002.54304827324
5.73528173429262,3508802.86679432,6054.84831039059,-0.161257732122755,0.0213326013768953,0.59888022424769,-0.325107259394181,3869.47272443164,18373.8348495692
8.60292260143893,3506046.08088301,6056.37471917591,-0.157671503249999,0.0269344609642178,0.597311199598517,-0.328472869118687,4786.04672782689,30911.0497628362
11.4705634685852,3503348.79526127,6057.84640353747,-0.154079663215018,0.0325330495229553,0.595723848622343,-0.331829089529098,5910.72991402771,46559.3836992718
14.3382043357315,3500714.16293866,6059.22319045601,-0.150481421332573,0.0381275941466752,0.59411875369959,-0.335175246362941,7219.78529583112,65411.1997273344
17.2058452028779,3498139.17117763,6060.52744552568,-0.146876969955734,0.0437182322707991,0.592495467782066,-0.338511504012014,8778.93999444864,88783.8516831087
20.0734860700242,3495627.20457282,6061.66093896176,-0.143264515001235,0.0493041016353573,0.590854614041779,-0.341837154012492,10552.1501712676,116502.645451951
22.9411269371705,3493175.06630257,6062.72197272622,-0.139644579597441,0.0548853484635972,0.589195987711727,-0.345152404511351,12593.6795256948,150082.087248459
25.8087678043168,3490787.21564573,6063.4357161726,-0.136014080386785,0.0604609430420685,0.587519545248309,-0.348456270330885,14880.415519873,189684.989860479
28.6764086714631,3488461.7120001,6063.80024296098,-0.132372552551155,0.0660307505809451,0.585825622702391,-0.351748799941084,17418.8401420649,236338.449936358
31.5440495386094,3486196.50531955,6064.02687267941,-0.128718846271589,0.0715945312329574,0.584114638299727,-0.35503003195424,20218.5875060699,290845.924993524
34.4116904057557,3483997.30554138,6063.91675618268,-0.125048925184597,0.0771509754957347,0.58238675294039,-0.358298781003199,23232.723978373,352896.588876621
37.279331272902,3481858.94675499,6063.0913068843,-0.12136423683815,0.0827005553137002,0.580641493071579,-0.361555492873118,26509.7528843544,424957.640682201
40.1469721400483,3479787.03908651,6061.86624897065,-0.117657025375686,0.0882412849651612,0.578879950208741,-0.364798858370422,30026.9629135159,506064.110729402
43.0146130071946,3477778.70808537,6059.82066571767,-0.113927851941614,0.0937733059390369,0.577101893909049,-0.368028998566312,33792.7696497598,597881.076724701
45.8822538743409,3475834.9469295,6056.77277198266,-0.110171135592231,0.0992953874548236,0.575307754163853,-0.371245207003158,37846.7503790662,701305.815756659
48.7498947414873,3473962.78908929,6052.82997375883,-0.106375943934188,0.104804873744887,0.573498200206268,-0.374445612562605,42225.9924221803,816389.004719326
51.6175356086336,3472156.30922719,6047.28718684547,-0.102544438672512,0.110302459824729,0.571672625898286,-0.377630734119576,46972.1772801755,945914.671225445
54.4851764757799,3470407.92468726,6040.58452865939,-0.0986730317038277,0.115788103978398,0.569835264852697,-0.380802147072017,52051.8616718669,1086480.96337335
57.3528173429262,3468738.16911677,6031.72574304763,-0.0947405330107279,0.121256222161538,0.567981980344944,-0.383954115059181,57648.6289116661,1244221.13238192
60.2204582100725,3467137.62975854,6020.63386027492,-0.0907428617634416,0.126706941716642,0.566116124819914,-0.387088170475104,63609.3443443273,1418092.39685373
63.0880990772188,3465609.68104114,6006.84545997956,-0.0866678608557319,0.132137504467625,0.564238247507491,-0.390202600007623,69774.9720455289,1609352.75019518
65.9557399443651,3464156.17609284,5989.94980957278,-0.082504515785293,0.137545157046762,0.562349471066107,-0.393295950579762,76090.1951665379,1818509.83002814
68.8233808115114,3462779.14050856,5969.50311053258,-0.0782408947079442,0.142926802255247,0.5604510758285,-0.396366606208978,82534.1744365004,2045961.95631845
71.6910216786577,3461480.83100595,5945.05786008603,-0.0738650592473296,0.148278900517792,0.558544544772503,-0.399412740910528,88878.1114433772,2291745.3130452
74.558662545804,3460263.56616536,5916.24713450791,-0.0693677605093738,0.153597602165302,0.556631522056875,-0.402432392539103,94987.0651895577,2555376.6633659
77.4263034129503,3459129.93724503,5882.76209913646,-0.0647415790505046,0.158878676583915,0.554713791244287,-0.405423401964559,100659.172804824,2835926.85048653
80.2939442800967,3458081.63353607,5844.46694903623,-0.0599842191967014,0.164118119100281,0.552793316059424,-0.408383858168003,105722.592922985,3131793.08271965
83.161585147243,3457121.17433554,5801.23920163709,-0.0550948422520672,0.169311271520421,0.550872041245778,-0.41131139175097,110106.836251898,3441290.50676562
86.0292260143893,3456250.00097964,5753.14327264692,-0.0500775630793408,0.174453925038018,0.548952020056374,-0.414204001314764,113700.782048214,3762263.87318105
88.8968668815356,3455469.73001386,5700.37525007383,-0.0449405440406387,0.179541746755455,0.547035328148957,-0.41705961145534,116406.41485567,4092276.85598801
91.7645077486819,3454781.21620884,5643.31117826553,-0.039697745243673,0.184570849421026,0.545123984246429,-0.419876437053788,118179.98977201,4428658.79367699
